Applicant_Income,Coapplicant_Income,Age,Dependents,Credit_Score,Existing_Loans,DTI_Ratio,Savings,Collateral_Value,Loan_Amount,Loan_Term,Education_Level,Loan_Approved,Employment_Status_Salaried,Employment_Status_Self-employed,Employment_Status_Unemployed,Marital_Status_Single,Loan_Purpose_Car,Loan_Purpose_Education,Loan_Purpose_Home,Loan_Purpose_Personal,Property_Area_Semiurban,Property_Area_Urban,Gender_Male,Employer_Category_Government,Employer_Category_MNC,Employer_Category_Private,Employer_Category_Unemployed,DTI_Ratio_sq,Credit_Score_sq
9987.0,571.0,43.0,1.0,695.0,4.0,0.18,19743.0,30953.0,2924.0,36.0,0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0324,483025.0
10852.571578947369,2382.0,34.0,0.0,755.0,3.0,0.38,1004.0,9916.0,20479.0,84.0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1444,570025.0
6465.0,9437.0,43.0,3.0,611.0,0.0,0.57,10286.0,29677.0,19922.0,24.0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.32489999999999997,373321.0
19019.0,5084.0,39.0,1.0,713.0,0.0,0.1,4717.0,27360.0,19660.0,60.0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.010000000000000002,508369.0
15417.0,277.0,49.0,2.0,649.0,2.0,0.22,3271.0,37805.0,10945.0,60.0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0484,421201.0
10311.0,7059.0,40.0,0.0,761.0,4.0,0.57,12714.0,13453.0,1306.0,12.0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.32489999999999997,579121.0
19214.0,1887.0,49.0,0.0,676.0336842105263,2.0,0.19,209.0,22703.0,23959.0,12.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0361,457021.5421872576
16098.0,1265.0,44.0,1.0,568.0,0.0,0.16,5539.0,8640.0,5231.0,60.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0256,322624.0
7177.0,7491.0,38.0,1.0,676.0336842105263,1.0,0.39,16537.0,29263.0,39796.0,48.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1521,457021.5421872576
16262.0,1040.0,30.0,0.0,593.0,3.0,0.53,19977.0,32849.0,13207.0,24.0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.28090000000000004,351649.0
10308.0,9109.0,28.0,2.0,556.0,4.0,0.34,8606.0,24802.79263157895,7336.0,36.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.11560000000000002,309136.0
7949.0,8073.0,46.0,2.0,798.0,1.9505263157894737,0.6,11616.0,16078.0,10630.0,36.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.36,636804.0
3150.0,9077.0,49.0,3.0,721.0,1.9505263157894737,0.44,1284.0,23383.0,18256.0,48.0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.1936,519841.0
3931.0,2752.0,30.0,1.0,666.0,4.0,0.14,3148.0,15536.0,34909.0,24.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.019600000000000003,443556.0
11204.0,8213.0,37.0,2.0,617.0,4.0,0.6,768.0,7410.0,34719.0,84.0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.36,380689.0
3081.0,4569.0,22.0,3.0,583.0,1.9505263157894737,0.3,5607.0,15926.0,31013.0,12.0,0,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.09,339889.0
18896.0,6353.0,26.0,2.0,743.0,1.0,0.24,19586.0,48268.0,15455.0,12.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0576,552049.0
15407.0,2353.0,25.0,1.0,618.0,4.0,0.38,19171.0,34248.0,5722.0,84.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.1444,381924.0
9805.0,7437.0,48.0,3.0,604.0,1.9505263157894737,0.25,18594.0,31159.0,13812.0,48.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0625,364816.0
7237.0,4799.0,25.0,3.0,559.0,3.0,0.14,7399.0,24802.79263157895,31276.0,48.0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.019600000000000003,312481.0
18943.0,686.0,38.0,3.0,773.0,0.0,0.1,358.0,36366.0,37776.0,12.0,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.010000000000000002,597529.0
14775.0,8476.0,46.0,2.0,591.0,2.0,0.32,849.0,47800.0,11060.0,12.0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.1024,349281.0
18244.0,4811.0,40.0,1.4747368421052631,590.0,0.0,0.52,7498.0,40761.0,14056.0,84.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.27040000000000003,348100.0
15184.0,8954.0,47.0,3.0,754.0,2.0,0.39,4522.0,29090.0,7655.0,24.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1521,568516.0
5343.0,5346.0,32.0,0.0,780.0,1.0,0.34726315789473683,18928.0,20567.0,23574.0,84.0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.12059170083102493,608400.0
15500.0,5043.0,27.0,1.0,746.0,1.0,0.24,12773.0,43663.0,14027.0,48.0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0576,556516.0
11662.0,2428.0,23.0,0.0,676.0336842105263,1.9505263157894737,0.24,18215.0,15367.0,5030.0,84.0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0576,457021.5421872576
10852.571578947369,5126.0,30.0,0.0,687.0,1.0,0.18,9940.452631578948,40412.0,25243.0,84.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0324,471969.0
17125.0,8220.0,54.0,3.0,559.0,4.0,0.18,9628.0,44716.0,34289.0,48.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0324,312481.0
10130.0,9098.0,45.0,3.0,651.0,0.0,0.34726315789473683,329.0,35367.0,20739.0,24.0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.12059170083102493,423801.0
3679.0,7813.0,55.0,2.0,768.0,1.0,0.5,5851.0,5813.0,35168.0,72.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.25,589824.0
5506.0,9645.0,36.0,2.0,737.0,0.0,0.34726315789473683,7032.0,36621.0,37491.0,12.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.12059170083102493,543169.0
15284.0,3356.0,22.0,2.0,677.0,0.0,0.59,15326.0,24802.79263157895,31013.0,60.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.34809999999999997,458329.0
9253.0,5082.4557894736845,44.0,1.0,728.0,1.0,0.22,5266.0,41190.0,7579.0,48.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0484,529984.0
11435.0,7266.0,30.0,2.0,698.0,0.0,0.54,4354.0,40318.0,19242.0,60.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.2916,487204.0
13310.0,6540.0,58.0,0.0,685.0,1.0,0.26,15082.0,37018.0,5781.0,72.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06760000000000001,469225.0
15296.0,38.0,39.97157894736842,2.0,742.0,1.0,0.16,4722.0,39759.0,21448.0,12.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0256,550564.0
15245.0,3342.0,46.0,3.0,641.0,1.0,0.54,17772.0,16498.0,20522.825263157894,48.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2916,410881.0
10852.571578947369,9078.0,39.97157894736842,2.0,662.0,2.0,0.42,8911.0,25989.0,12043.0,60.0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.17639999999999997,438244.0
12457.0,2844.0,47.0,1.0,780.0,0.0,0.18,3235.0,37174.0,20853.0,48.0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0324,608400.0
4479.0,1098.0,49.0,1.4747368421052631,627.0,3.0,0.31,9940.452631578948,25568.0,21079.0,60.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0961,393129.0
6452.0,7027.0,58.0,0.0,634.0,1.0,0.24,1100.0,1041.0,18101.0,48.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0576,401956.0
7881.0,1823.0,40.0,1.0,579.0,0.0,0.47,8864.0,39695.0,20522.825263157894,84.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.22089999999999999,335241.0
16069.0,3155.0,47.0,2.0,762.0,4.0,0.34726315789473683,8708.0,49163.0,29016.0,60.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.12059170083102493,580644.0
4849.0,3093.0,40.0,3.0,598.0,1.0,0.59,18916.0,30099.0,19932.0,48.0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.34809999999999997,357604.0
9390.0,5658.0,39.0,1.0,558.0,1.0,0.13,17165.0,24364.0,20522.825263157894,72.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.016900000000000002,311364.0
13922.0,3778.0,40.0,0.0,694.0,3.0,0.28,14439.0,40639.0,8549.0,24.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.07840000000000001,481636.0
4489.0,2896.0,55.0,2.0,618.0,2.0,0.34,19907.0,39143.0,14397.0,48.0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.11560000000000002,381924.0
11823.0,988.0,22.0,1.4747368421052631,607.0,2.0,0.35,11750.0,23482.0,26362.0,24.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.12249999999999998,368449.0
10852.571578947369,4116.0,50.0,1.0,734.0,1.0,0.26,9781.0,3676.0,34717.0,24.0,0,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.06760000000000001,538756.0
11540.0,6446.0,54.0,1.0,611.0,0.0,0.46,9940.452631578948,45785.0,24016.0,12.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2116,373321.0
18364.0,4179.0,42.0,0.0,772.0,4.0,0.54,17885.0,21781.0,15732.0,84.0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2916,595984.0
6611.0,1682.0,23.0,2.0,601.0,4.0,0.34726315789473683,11986.0,24802.79263157895,27911.0,72.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.12059170083102493,361201.0
7878.0,5626.0,26.0,1.0,738.0,0.0,0.5,12510.0,3065.0,18866.0,24.0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.25,544644.0
18347.0,7424.0,35.0,3.0,589.0,1.0,0.53,19464.0,2036.0,28621.0,36.0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.28090000000000004,346921.0
2851.0,933.0,47.0,1.0,715.0,4.0,0.38,9268.0,35814.0,13823.0,84.0,0,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1444,511225.0
8833.0,3598.0,30.0,2.0,720.0,2.0,0.51,502.0,16924.0,30986.0,24.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2601,518400.0
13938.0,1980.0,29.0,1.0,612.0,0.0,0.25,9531.0,32844.0,15690.0,48.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0625,374544.0
4427.0,3056.0,53.0,0.0,696.0,3.0,0.3,8009.0,48648.0,20522.825263157894,24.0,1,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.09,484416.0
6000.0,8984.0,52.0,1.0,777.0,1.0,0.26,17007.0,16407.0,22303.0,48.0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.06760000000000001,603729.0
7052.0,791.0,26.0,1.0,599.0,0.0,0.33,11542.0,21518.0,37533.0,48.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.10890000000000001,358801.0
4738.0,5390.0,56.0,2.0,710.0,4.0,0.24,17434.0,17059.0,30674.0,36.0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0576,504100.0
10852.571578947369,6635.0,22.0,0.0,690.0,1.0,0.58,9940.452631578948,23052.0,36595.0,24.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3364,476100.0
10002.0,2255.0,49.0,2.0,627.0,2.0,0.26,13435.0,4267.0,3058.0,24.0,1,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.06760000000000001,393129.0
7536.0,3610.0,24.0,1.0,797.0,1.0,0.15,4114.0,5988.0,12519.0,60.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0225,635209.0
10852.571578947369,1607.0,21.0,3.0,646.0,1.0,0.36,13568.0,27974.0,32115.0,84.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1296,417316.0
5913.0,5179.0,39.0,1.0,739.0,2.0,0.13,3367.0,24036.0,1730.0,60.0,0,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.016900000000000002,546121.0
19450.0,6573.0,46.0,2.0,770.0,2.0,0.16,8095.0,8680.0,2832.0,12.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0256,592900.0
12636.0,984.0,45.0,3.0,592.0,1.0,0.21,5141.0,1485.0,23889.0,48.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.04409999999999999,350464.0
7726.0,5776.0,30.0,2.0,726.0,2.0,0.33,3951.0,14713.0,5179.0,36.0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.10890000000000001,527076.0
5373.0,3676.0,35.0,1.4747368421052631,585.0,0.0,0.32,14887.0,20043.0,7299.0,60.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.1024,342225.0
14161.0,3380.0,42.0,0.0,671.0,2.0,0.5,1573.0,2419.0,8830.0,24.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.25,450241.0
4082.0,8711.0,41.0,3.0,657.0,2.0,0.47,13359.0,48080.0,38570.0,12.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.22089999999999999,431649.0
18281.0,8782.0,42.0,1.0,559.0,1.0,0.31,19018.0,36263.0,23441.0,36.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0961,312481.0
17305.0,1050.0,56.0,2.0,644.0,0.0,0.27,2768.0,17140.0,7615.0,72.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0729,414736.0
11817.0,5082.4557894736845,54.0,1.0,555.0,3.0,0.26,5302.0,43484.0,7762.0,24.0,0,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.06760000000000001,308025.0
13261.0,6342.0,50.0,0.0,606.0,3.0,0.49,13746.0,45210.0,39311.0,24.0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24009999999999998,367236.0
2417.0,959.0,45.0,0.0,678.0,4.0,0.13,1211.0,12961.0,25709.0,72.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.016900000000000002,459684.0
10808.0,6059.0,48.0,3.0,620.0,2.0,0.11,15445.0,43075.0,20522.825263157894,48.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0121,384400.0
5267.0,5082.4557894736845,21.0,0.0,735.0,1.9505263157894737,0.5,15815.0,6487.0,24434.0,48.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,540225.0
19209.0,5655.0,39.97157894736842,0.0,768.0,0.0,0.34,1160.0,31110.0,22343.0,60.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.11560000000000002,589824.0
10852.571578947369,4473.0,27.0,1.0,570.0,3.0,0.17,7041.0,42432.0,16739.0,60.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.028900000000000006,324900.0
13338.0,2946.0,39.97157894736842,0.0,641.0,4.0,0.22,18767.0,16360.0,1666.0,24.0,0,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0484,410881.0
2412.0,7725.0,56.0,0.0,676.0,0.0,0.57,10846.0,49410.0,34044.0,84.0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.32489999999999997,456976.0
9543.0,526.0,39.0,2.0,629.0,2.0,0.53,5876.0,36843.0,28883.0,24.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.28090000000000004,395641.0
9587.0,3224.0,21.0,0.0,605.0,3.0,0.45,19924.0,24882.0,15063.0,60.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.2025,366025.0
2728.0,1875.0,30.0,2.0,787.0,4.0,0.34,12889.0,17502.0,34649.0,72.0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.11560000000000002,619369.0
13657.0,1763.0,56.0,0.0,764.0,1.0,0.36,13882.0,48053.0,35828.0,60.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1296,583696.0
7988.0,5082.4557894736845,29.0,0.0,665.0,3.0,0.59,14738.0,7631.0,10429.0,24.0,0,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.34809999999999997,442225.0
4967.0,5797.0,39.97157894736842,3.0,697.0,4.0,0.58,1095.0,3017.0,33926.0,36.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.3364,485809.0
16527.0,9208.0,52.0,3.0,779.0,0.0,0.21,5901.0,20725.0,38997.0,24.0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.04409999999999999,606841.0
18048.0,7099.0,26.0,2.0,731.0,1.0,0.51,8215.0,24762.0,33269.0,36.0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2601,534361.0
19506.0,5109.0,58.0,0.0,574.0,4.0,0.2,12911.0,784.0,32704.0,36.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.04000000000000001,329476.0
19955.0,6644.0,37.0,1.0,705.0,4.0,0.21,14123.0,28020.0,20522.825263157894,24.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.04409999999999999,497025.0
7073.0,116.0,39.97157894736842,3.0,554.0,2.0,0.44,1079.0,38459.0,25187.0,84.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.1936,306916.0
7104.0,2433.0,47.0,1.0,669.0,3.0,0.3,12510.0,15765.0,3526.0,84.0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.09,447561.0
4143.0,5463.0,55.0,3.0,676.0336842105263,1.9505263157894737,0.57,19231.0,31127.0,25686.0,12.0,1,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.32489999999999997,457021.5421872576
9357.0,583.0,41.0,3.0,567.0,1.0,0.14,18344.0,3196.0,8803.0,60.0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.019600000000000003,321489.0
14043.0,8586.0,45.0,0.0,724.0,4.0,0.36,1473.0,9552.0,33668.0,84.0,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.1296,524176.0
5440.0,3788.0,48.0,3.0,747.0,2.0,0.56,4888.0,41300.0,7574.0,48.0,0,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.31360000000000005,558009.0
7644.0,4167.0,35.0,1.0,606.0,3.0,0.55,4979.0,49714.0,9733.0,24.0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.30250000000000005,367236.0
12518.0,8465.0,24.0,3.0,642.0,1.9505263157894737,0.18,1212.0,31921.0,8257.0,36.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0324,412164.0
16552.0,1389.0,49.0,2.0,568.0,0.0,0.28,9001.0,4746.0,37051.0,24.0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.07840000000000001,322624.0
4914.0,8357.0,29.0,0.0,677.0,2.0,0.41,13248.0,2999.0,16909.0,60.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.16809999999999997,458329.0
15584.0,9759.0,47.0,0.0,646.0,1.0,0.18,419.0,44070.0,25146.0,72.0,1,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0324,417316.0
14144.0,6154.0,46.0,2.0,742.0,0.0,0.58,15608.0,49220.0,12802.0,84.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3364,550564.0
16397.0,5420.0,39.0,2.0,786.0,2.0,0.56,3659.0,15595.0,8896.0,84.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.31360000000000005,617796.0
10787.0,8920.0,48.0,2.0,680.0,1.0,0.18,5283.0,24802.79263157895,29133.0,84.0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0324,462400.0
